method,deriv_order,noise_level,total_successful,total_failures,failure_rate,affected_odes
PyNumDiff-Butter-Auto,4,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,4,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,4,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,4,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,4,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,5,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,5,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,5,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,5,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,5,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,5,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,6,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,6,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,6,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,6,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,6,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,6,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,7,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,7,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,7,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,7,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,7,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Auto,7,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,0,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,0,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,0,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,0,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,0,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,0,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,1,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,1,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,1,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,1,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,1,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,1,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,2,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,2,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,2,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,2,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,2,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,2,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,3,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,3,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,3,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,3,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,3,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,3,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,4,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,4,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,4,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,4,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,4,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,4,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,5,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,5,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,5,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,5,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,5,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,5,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,6,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,6,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,6,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,6,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,6,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,6,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,7,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,7,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,7,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,7,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,7,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Butter-Tuned,7,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,0,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,0,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,0,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,0,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,0,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,0,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,1,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,1,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,1,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,1,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,1,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,1,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,2,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,2,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,2,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,2,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,2,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,2,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,3,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,3,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,3,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,3,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,3,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,3,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,4,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,4,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,4,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,4,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,4,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,4,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,5,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,5,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,5,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,5,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,5,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,5,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,6,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,6,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,6,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,6,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,6,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,6,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,7,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,7,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,7,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,7,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,7,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FirstOrder,7,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,0,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,0,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,0,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,0,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,0,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,0,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,1,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,1,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,1,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,1,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,1,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,1,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,2,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,2,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,2,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,2,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,2,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,2,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,3,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,3,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,3,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,3,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,3,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,3,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,4,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,4,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,4,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,4,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,4,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,4,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,5,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,5,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,5,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,5,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,5,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,5,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,6,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,6,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,6,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,6,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,6,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,6,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,7,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,7,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,7,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,7,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,7,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-FourthOrder,7,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,0,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,0,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,0,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,0,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,0,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,0,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,1,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,1,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,1,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,1,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,1,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,1,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,2,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,2,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,2,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,2,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,2,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,2,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,3,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,3,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,3,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,3,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,3,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,3,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,4,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,4,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,4,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,4,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,4,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,4,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,5,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,5,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,5,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,5,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,5,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,5,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,6,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,6,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,6,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,6,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,6,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,6,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,7,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,7,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,7,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,7,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,7,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Auto,7,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,0,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,0,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,0,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,0,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,0,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,0,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,1,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,1,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,1,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,1,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,1,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,1,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,2,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,2,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,2,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,2,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,2,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,2,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,3,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,3,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,3,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,3,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,3,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,3,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,4,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,4,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,4,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,4,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,4,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,4,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,5,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,5,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,5,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,5,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,5,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,5,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,6,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,6,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,6,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,6,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,6,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-Friedrichs-Tuned,6,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
